date,spread,ratevol,fed_mbs_chg,bank_chg,fair_value,residual,crowding_score
2018-02-28,1.5300000000000002,0.040573272929239526,-771.0,-2.610700000000179,1.7960459559663706,-0.2660459559663704,66.41767562403628
2018-03-31,1.7000000000000002,0.034709680274557404,-5604.0,-2.1575000000002547,1.751750954051618,-0.05175095405161789,62.87959312408104
2018-04-30,1.63,0.03178049716414284,-9401.0,8.22970000000032,1.7359602433285575,-0.10596024332855758,66.27871026180124
2018-05-31,1.7299999999999995,0.04953113498935214,-10379.0,30.26389999999992,1.9151928343678664,-0.18519283436786682,58.57254150585771
2018-06-30,1.6999999999999997,0.03223426157131118,-13317.0,23.36920000000009,1.7543222194194166,-0.05432221941941684,64.38441683909379
2018-07-31,1.58,0.029431114083407834,-11743.0,3.9542999999998756,1.71792069234232,-0.13792069234231996,68.54312419719854
2018-08-31,1.6599999999999997,0.027490258014692782,-12522.0,-7.490499999999884,1.6978887256778161,-0.037888725677816426,66.52492709538615
2018-09-30,1.67,0.026627948081812642,-15243.0,8.17009999999982,1.7008255255072104,-0.030825525507210516,66.78046677940793
2018-10-31,1.7100000000000004,0.0432600112277917,-12774.0,-3.148200000000088,1.851198777737678,-0.14119877773767753,60.83231303328691
2018-11-30,1.7999999999999998,0.028916958280403016,-15521.0,40.113700000000335,1.7327264533012132,0.0672735466987866,62.33861729097296
2018-12-31,1.8599999999999999,0.033749779540727505,-16345.0,75.77489999999989,1.7914724881802213,0.06852751181977856,59.44177622543404
2019-01-31,1.83,0.04484895284651204,-15314.0,14.408500000000004,1.877777928919727,-0.047777928919726875,56.706178415132584
2019-02-28,1.6199999999999997,0.03734651127966306,-14200.0,23.91509999999971,1.805743103954406,-0.1857431039544064,65.68891982666925
2019-03-31,1.6499999999999995,0.03249908423618377,-14886.0,29.532300000000305,1.7625045090102183,-0.1125045090102188,66.08493530390794
2019-04-30,1.6900000000000004,0.03234486784932928,-9330.0,41.96360000000004,1.7509593624820161,-0.06095936248201572,64.53469545104366
2019-05-31,1.85,0.03932162860552153,-27988.0,9.210599999999886,1.8543541536202155,-0.004354153620215406,58.568651915272824
2019-06-30,1.73,0.0389199422502398,-22679.0,45.0295000000001,1.847802273874419,-0.1178022738744191,62.60179173664566
